data_split,vnf_profile,vCPU_cores,VNF_memory_MB,Link_Capacity_limit_Mbps,offered_load_pps,offered_load_mbps,VNF_cpu_utilization_pct,VNF_memory_utilization_pct,passive_processed_packets_per_sec,passive_alerts_per_sec,passive_daq_drops_per_sec,MQTT_package_latency_p99_ms,MQTT_package_loss_pct,MQTT_devices_connected
train,passive,4,384,25,8524.7412,25.0085,29.3217,50.4305,10393.0046,299.648,0.0,0.0529,0.9991,50.0
train,passive,1,256,55,11740.6659,55.0946,88.1358,65.685,11340.4944,302.3333,1819.3079,0.0057,0.6,50.0
train,passive,3,768,85,15001.3197,84.9432,47.6132,32.4826,20680.4401,302.3333,9.0324,0.2125,0.1995,50.0
train,passive,4,512,85,15000.8183,84.9895,30.139,32.1328,20539.7903,294.9099,0.0,0.0325,0.1997,50.0
train,passive,2,768,40,10098.6706,40.0072,57.1837,30.1107,11063.767,300.2446,30.6098,0.5729,0.7976,50.0
train,passive,3,1024,50,11189.7429,49.9647,44.4628,29.5714,14573.3557,300.7563,18.2186,0.6818,0.6645,50.0
train,passive,3,1024,80,14458.0699,79.9018,47.1773,30.2869,19488.99,302.3333,0.0,0.2813,0.2658,50.0
train,passive,1,1024,60,12288.4289,59.992,78.7752,28.2355,12611.0824,291.597,589.5144,0.0065,0.5333,50.0
train,passive,3,384,65,12832.2298,65.026,44.8475,50.2447,14216.7494,301.8107,0.0,10.1106,0.4646,50.0
train,passive,2,640,70,13380.2605,69.9843,60.1052,30.2388,15688.4592,302.3333,17.3817,0.4361,0.3982,50.0
train,passive,4,896,65,12820.4166,64.9892,32.2005,31.7162,13444.1774,299.0759,28.2553,0.0517,0.4662,50.0
train,passive,1,768,25,8502.5085,24.939,76.378,29.1506,11061.1623,302.3333,554.3417,0.0,1.0,50.0
train,passive,1,512,25,8533.5694,24.993,80.759,30.7038,9630.1959,288.6709,648.0976,0.0,1.0,50.0
train,passive,1,640,65,12847.9191,64.9824,80.8875,30.5964,14327.0523,284.4636,478.7669,0.0073,0.4667,50.0
train,passive,4,512,75,13910.7666,74.9946,30.5474,32.4096,19128.8455,302.3333,0.7564,0.0447,0.3328,50.0
train,passive,2,384,55,11783.293,54.9886,59.6296,47.9522,11922.2146,289.2924,0.0,2.9458,0.5975,50.0
train,passive,4,256,35,9659.1829,35.0238,31.886,67.6388,10125.2129,302.3333,0.7667,0.0019,0.8667,50.0
train,passive,3,256,60,12295.0615,60.0527,45.7346,66.9342,12004.7333,300.7897,22.3357,22.5682,0.529,50.0
train,passive,2,640,55,11741.7376,55.0045,59.219,30.4691,12953.3547,302.3333,34.9444,0.647,0.5973,50.0
train,passive,4,512,65,12822.2698,64.9913,30.2631,32.3685,18638.2672,302.3333,0.0,0.0569,0.4659,50.0
train,passive,2,1024,25,8449.7556,24.9823,53.4057,28.9924,8482.9333,288.1048,9.4193,0.0,1.0,50.0
train,passive,2,512,80,14482.3071,79.9928,61.4935,30.3284,16142.6844,302.3333,2.0436,0.3904,0.2651,50.0
train,passive,1,384,45,10675.4289,45.0448,83.9596,48.9701,10707.746,277.6153,1010.2729,0.0037,0.7333,50.0
train,passive,4,768,35,9555.6873,35.0059,29.0191,32.4155,11078.079,302.3333,0.0,0.0871,0.8656,50.0
train,passive,3,512,75,13914.4868,75.0067,45.6726,34.3887,18670.2851,302.3333,0.0,0.3413,0.3328,50.0
train,passive,1,384,99999,19004.6668,127.1229,93.9965,48.077,12770.9321,253.9948,3196.151,0.0014,0.0,50.0
train,passive,2,896,40,10096.3929,39.9955,56.8469,29.4009,11067.3982,302.3333,33.4684,0.2878,0.7988,50.0
train,passive,1,512,40,10150.4909,39.9776,81.1691,30.9109,12689.5641,300.7399,566.7414,0.0027,0.8,50.0
train,passive,2,768,100,16638.1311,99.9346,62.4981,30.5309,15988.2501,295.1771,88.8113,0.0142,0.0,50.0
train,passive,4,896,65,12825.1365,64.9926,31.5773,31.6209,14891.8019,302.3333,0.0,0.0517,0.4662,50.0
train,passive,2,640,40,10111.6672,40.0256,56.3603,30.2959,10385.4795,281.4245,0.575,0.858,0.7965,50.0
train,passive,1,640,99999,19015.4945,127.2007,92.5511,30.538,9381.0196,198.4889,2877.0863,0.0022,0.0,50.0
train,passive,3,896,35,9553.1079,34.9845,42.2728,29.9795,12461.2482,302.3333,18.0997,0.8777,0.8642,50.0
train,passive,1,384,65,12844.1741,65.058,84.6556,48.3965,13115.3881,285.7251,1258.3469,0.0074,0.4667,50.0
train,passive,1,384,75,13928.8833,75.0725,85.1126,48.2933,13806.462,283.5233,1381.4272,0.0093,0.3333,50.0
train,passive,3,896,45,10641.6974,44.9754,44.033,30.3981,13936.1503,302.3333,33.0489,0.7449,0.7312,50.0
train,passive,4,512,25,8457.9264,24.9694,27.9389,33.052,11631.6627,302.3333,0.0,0.1058,0.9983,50.0
train,passive,4,384,85,15004.0665,84.9594,31.7338,49.5399,17777.4767,302.3333,0.0,0.0219,0.1998,50.0
train,passive,3,1024,100,16635.097,99.8624,48.8517,30.8485,21037.7714,286.462,0.0,0.0143,0.0,50.0
train,passive,3,512,50,11192.406,50.0252,42.1092,33.8932,11260.4571,276.6511,0.0,0.6685,0.6655,50.0
train,passive,2,512,30,9031.5873,30.0582,57.6922,30.4089,12017.2431,302.3333,9.6899,1.3311,0.9278,50.0
train,passive,4,768,75,13913.9306,74.9921,31.6407,31.8164,16224.2194,302.192,2.2785,0.0422,0.3329,50.0
train,passive,2,256,95,16088.217,94.9301,66.2416,64.2505,15564.7191,286.643,0.0,0.5713,0.0665,50.0
train,passive,3,256,50,11209.6028,50.0249,41.5785,66.971,10224.2839,289.4634,0.0,28.2067,0.6604,50.0
train,passive,1,768,90,15551.3807,90.0176,84.8717,30.3461,18069.5003,302.3333,518.4582,0.0118,0.1333,50.0
train,passive,2,256,60,12343.1196,59.9463,61.7765,65.2444,12026.9338,299.3918,0.0,4.4734,0.532,50.0
train,passive,2,256,100,16620.9073,99.9303,68.1252,64.2442,17862.5488,302.3333,0.0,0.0138,0.0,50.0
train,passive,1,640,30,9062.8964,29.9701,79.1011,29.7594,11452.4175,302.3333,585.1607,0.0009,0.9333,50.0
train,passive,2,384,65,12857.4975,64.979,62.3108,48.0714,13763.2221,302.3333,22.6036,2.2943,0.4647,50.0
train,passive,4,512,50,11186.7025,49.9869,29.3105,32.6254,17333.4945,302.3333,0.0,0.0752,0.6655,50.0
train,passive,4,384,90,15549.9312,89.9902,32.1264,49.986,16446.9334,278.0754,0.0,0.0193,0.1332,50.0
train,passive,4,640,45,10641.3453,44.9819,29.1239,32.273,14317.5508,302.3333,0.0,0.0786,0.7323,50.0
train,passive,4,384,100,16629.7657,99.9876,33.0567,50.0271,18557.8881,292.1641,0.0,0.0141,0.0,50.0
train,passive,3,1024,99999,18972.2889,126.9721,51.3259,32.3973,18903.2889,301.4222,4.7778,0.0021,0.0,50.0
train,passive,4,256,45,10731.1384,45.0186,32.1523,67.7003,11024.679,293.504,0.0,0.0038,0.7333,50.0
train,passive,2,1024,35,9540.5448,34.9721,54.4147,28.9971,10179.4375,293.316,8.8034,0.0019,0.8667,50.0
train,passive,4,896,100,16639.2934,99.9823,33.0877,31.5777,16966.8299,286.8717,0.0,0.0142,0.0,50.0
train,passive,4,512,25,8462.1654,24.9876,28.5913,33.1051,11675.3899,302.3333,14.3809,0.1058,0.9983,50.0
train,passive,1,640,85,15008.3836,84.9978,83.0046,31.3967,16863.987,282.4356,424.5313,0.0109,0.2,50.0
train,passive,1,896,75,13921.7223,75.0045,82.1577,29.1448,15675.7447,302.3333,583.3441,0.0092,0.3333,50.0
train,passive,2,1024,40,10086.1057,39.9984,55.6199,29.869,8482.9333,273.6134,26.847,0.0028,0.8,50.0
train,passive,2,1024,90,15529.696,89.9154,61.425,30.1484,17004.385,302.3333,127.8549,0.0124,0.1333,50.0
train,passive,2,1024,40,10082.5364,39.9731,55.3155,29.4531,9481.9073,293.1791,28.3222,0.0029,0.8,50.0
train,passive,1,256,65,12840.1506,65.1367,87.2362,65.0004,10447.9963,281.3694,2079.0456,0.0076,0.4667,50.0
train,passive,4,512,85,14999.3681,85.0036,31.0185,32.6616,20197.354,302.3333,0.0,0.0324,0.1997,50.0
train,passive,1,512,55,11767.5751,54.9762,82.2706,31.411,14726.0016,299.8955,506.3015,0.0054,0.6,50.0
train,passive,4,384,40,10146.4427,40.0073,29.6461,50.4181,10686.3605,285.9694,0.0,0.0452,0.7993,50.0
train,passive,4,512,55,11730.9476,54.9987,29.7458,33.0364,17010.8689,302.3333,0.0,0.0691,0.599,50.0
train,passive,3,1024,60,12273.3574,59.9262,45.8776,29.6509,16715.9561,302.3333,37.4085,0.5483,0.5316,50.0
train,passive,3,512,30,9007.4481,29.9943,39.3821,32.7299,9065.2009,299.8815,0.0,0.9302,0.9317,50.0
train,passive,4,256,65,12872.4777,64.9956,33.1843,67.82,13233.6255,302.3333,0.0,0.0076,0.4667,50.0
train,passive,4,384,30,9066.3419,30.0118,30.1842,50.3623,10816.0444,302.3333,4.8434,0.0503,0.9325,50.0
train,passive,3,256,95,16109.8324,95.1047,52.5178,65.1966,15984.2262,294.6684,0.0,2.8334,0.069,50.0
train,passive,3,512,60,12278.4235,60.0108,44.7501,33.9556,15194.384,302.3333,22.5401,0.5376,0.5324,50.0
train,passive,4,896,80,14456.8616,79.9846,32.7907,31.6492,15831.2167,302.3333,9.6327,0.0356,0.2664,50.0
train,passive,2,1024,35,9535.1424,34.9615,54.532,29.1444,9920.6528,302.3333,15.8316,0.0019,0.8667,50.0
train,passive,4,768,50,11190.6211,50.0118,30.0456,32.4102,12000.2384,287.5574,0.0,0.0702,0.6658,50.0
train,passive,2,640,80,14464.8762,79.9688,61.6533,30.5098,15042.9484,302.3333,59.7315,0.2954,0.2655,50.0
train,passive,3,256,70,13388.6889,70.0845,47.3612,66.6842,12168.1871,284.5727,0.0,16.9296,0.3976,50.0
train,passive,1,512,45,10691.4992,44.9977,82.1339,31.6397,13982.5574,302.3333,531.5764,0.0036,0.7333,50.0
train,passive,4,1024,25,8464.7392,24.9924,29.4084,30.7501,8994.7374,302.3333,20.9848,0.0908,0.9992,50.0
train,passive,3,640,70,13369.3687,69.9892,45.8743,33.1921,17212.6301,302.3333,13.9343,0.4088,0.3992,50.0
train,passive,2,896,40,10094.4777,40.0005,55.5724,29.8562,9060.9159,277.9227,17.0419,0.2879,0.7988,50.0
train,passive,4,512,90,15542.2233,89.983,30.8115,32.0723,21111.2999,302.3333,0.6043,0.0263,0.1331,50.0
train,passive,2,768,45,10646.5446,44.9923,57.4212,29.664,14522.0598,302.3333,8.0475,0.5264,0.7312,50.0
train,passive,4,1024,60,12275.8801,59.9812,32.4491,31.17,12589.2339,302.3333,31.5299,0.0551,0.5329,50.0
train,passive,1,256,25,8473.6889,25.0025,84.8222,67.0389,10434.5333,297.8667,887.7333,0.0,1.0,50.0
train,passive,2,512,70,13390.7461,70.0028,59.6731,30.5051,13874.3412,290.6543,0.0,0.5786,0.3976,50.0
train,passive,1,1024,70,13376.571,70.0118,80.5462,28.3054,12769.7903,286.7552,629.3861,0.0083,0.4,50.0
train,passive,3,512,60,12280.9371,60.0307,44.1231,34.4163,13541.4851,283.6853,2.3252,0.5376,0.5324,50.0
train,passive,2,512,40,10118.6756,40.047,58.1267,30.8174,12986.1753,302.3333,0.0,1.143,0.7953,50.0
train,passive,3,512,25,8461.173,25.0042,40.5309,32.7308,8782.1046,302.3333,26.8577,0.9956,0.9983,50.0
train,passive,2,256,95,16083.3057,94.9184,66.5638,64.2602,15998.6101,302.3333,0.0,0.5713,0.0665,50.0
train,passive,1,896,40,10123.5617,39.9827,76.7871,29.378,10704.6189,284.1263,517.2426,0.0027,0.8,50.0
train,passive,3,768,45,10645.6225,44.9963,42.9806,31.5121,12847.3447,298.4254,7.0356,0.7412,0.7315,50.0
train,passive,4,896,25,8468.564,25.0019,28.9051,31.3847,9461.6403,302.3333,1.1694,0.0945,0.999,50.0
train,passive,2,896,60,12270.5583,59.9743,58.0027,30.2009,11449.7629,287.3309,50.5259,0.1967,0.5325,50.0
train,passive,3,640,80,14454.4955,79.9589,45.7532,33.2836,19123.1183,302.3333,0.0,0.2773,0.2661,50.0
train,passive,4,512,70,13365.1153,70.0056,30.4234,33.0122,18113.4072,302.3333,0.0,0.0508,0.3993,50.0
train,passive,3,1024,80,14459.3115,79.89,47.2446,29.7325,21164.8673,302.3333,0.0,0.2813,0.2658,50.0
train,passive,1,896,25,8495.4886,24.9524,73.6141,28.9399,8767.2624,273.5421,488.9038,0.0,1.0,50.0
train,passive,2,256,30,9135.8016,29.9704,58.1246,66.1784,9295.8177,302.3333,0.0,7.8181,0.931,50.0
train,passive,4,768,60,12279.4315,60.0047,30.6593,32.379,14325.5274,302.3333,0.0,0.059,0.5327,50.0
train,passive,3,896,50,11192.4964,49.9871,43.8039,30.8042,14290.7849,302.2401,0.0,0.6784,0.6647,50.0
train,passive,3,384,55,11744.3746,55.0437,43.9727,50.7921,11603.1532,285.8135,8.2439,12.9952,0.5968,50.0
train,passive,2,512,50,11206.9742,50.0236,58.5429,30.6535,13318.1186,302.3333,0.0,0.9548,0.6627,50.0
train,passive,4,1024,95,16090.2462,94.9684,34.6546,31.3468,16018.0314,302.3333,24.8776,0.0193,0.0666,50.0
train,passive,2,512,50,11206.6846,50.0188,58.4078,30.5091,13241.6747,302.3333,0.0,0.9548,0.6627,50.0
train,passive,4,1024,85,15007.9704,84.9808,33.8144,30.9759,15832.1789,302.3333,3.5127,0.0295,0.1998,50.0
train,passive,1,640,50,11224.5361,49.974,79.4894,30.3281,12513.3309,283.0362,517.6366,0.0046,0.6667,50.0
train,passive,3,640,95,16094.4903,94.9867,48.4928,34.3722,21499.1,302.3333,0.0,0.08,0.0665,50.0
train,passive,1,384,30,9042.1908,29.9912,83.4115,48.6624,11233.0544,302.3333,844.2648,0.0009,0.9333,50.0
train,passive,1,768,40,10131.5794,39.9614,78.275,29.3582,12615.2699,302.3333,541.7465,0.0027,0.8,50.0
train,passive,4,512,85,14998.788,84.9905,30.7759,32.2592,20244.1112,302.3333,1.3198,0.0324,0.1997,50.0
train,passive,4,256,40,10192.2379,40.0069,31.6699,67.5301,10808.7768,302.3333,0.0,0.0029,0.8,50.0
train,passive,1,384,45,10674.2829,45.0238,83.4066,48.5253,11552.1459,288.8381,1009.9087,0.0037,0.7333,50.0
train,passive,4,512,99999,18974.2888,126.9778,38.2734,33.0174,24813.1798,297.1649,1.773,0.0011,0.0,50.0
train,passive,2,512,55,11755.4591,55.0378,59.1166,30.9107,12343.4238,285.916,0.0,0.8607,0.5965,50.0
train,passive,4,896,85,15006.8718,84.9855,32.6899,31.3118,16015.1706,301.5401,2.3673,0.0302,0.1998,50.0
train,passive,4,896,75,13913.445,74.9776,31.4119,31.3874,14720.1063,296.9769,0.0,0.041,0.333,50.0
train,passive,2,640,50,11200.9452,50.0148,58.3313,30.2874,13699.3658,299.2795,4.5218,0.7173,0.6637,50.0
train,passive,3,384,80,14467.1479,80.0625,48.6811,50.8553,16876.4856,302.3333,0.0,5.7835,0.2662,50.0
train,passive,4,640,50,11188.5524,50.0019,29.5856,32.6005,13287.5017,291.696,0.0,0.0727,0.6657,50.0
train,passive,3,640,60,12276.6602,59.9896,45.1351,32.9048,15572.4499,302.3333,29.3776,0.5403,0.5322,50.0
train,passive,4,768,55,11734.4456,54.9847,30.3754,31.6276,14122.4223,302.3333,4.6264,0.0646,0.5992,50.0
train,passive,3,896,45,10648.1134,44.9981,43.5122,30.7975,14294.0638,302.3333,0.0,0.7449,0.7312,50.0
train,passive,1,768,95,16091.5111,95.0295,84.7296,30.787,16559.2382,280.7145,509.5043,0.0128,0.0667,50.0
train,passive,4,256,99999,19026.2363,127.467,38.3258,67.1365,18013.4483,292.045,1.2682,0.0016,0.0,50.0
train,passive,1,1024,45,10654.6253,44.9641,76.1723,28.4236,12582.3772,302.3333,521.456,0.0037,0.7333,50.0
train,passive,3,512,100,16640.5552,100.0126,48.8113,35.3286,22427.5942,302.3333,1.4837,0.0142,0.0,50.0
train,passive,2,768,45,10640.4162,44.985,57.4057,29.9435,11983.2976,302.3333,37.3906,0.5264,0.7312,50.0
train,passive,4,512,85,14991.7893,84.9794,31.5675,32.3693,20409.2956,302.3333,32.5596,0.0325,0.1997,50.0
train,passive,2,1024,80,14434.9943,79.9232,60.9358,30.2231,14276.6276,302.3333,145.2122,0.0105,0.2667,50.0
train,passive,4,768,60,12274.1444,59.9812,30.8691,31.8948,13994.1402,300.7387,25.1228,0.059,0.5327,50.0
train,passive,1,512,90,15546.9423,89.9881,84.3484,32.593,21317.2831,298.3652,307.9143,0.0117,0.1333,50.0
train,passive,1,640,40,10143.3593,39.9895,79.8443,30.5129,11438.5496,285.9744,551.4508,0.0027,0.8,50.0
train,passive,3,768,50,11186.3486,49.9629,42.5964,31.249,14362.3923,302.3333,0.0,0.6752,0.665,50.0
train,passive,2,896,99999,18953.6827,126.7666,59.1517,28.7163,14503.9434,236.3495,32.2818,0.0019,0.0,50.0
train,passive,3,640,80,14459.9257,79.9902,46.697,33.7418,19248.9474,302.3333,0.0,0.2773,0.2661,50.0
train,passive,4,384,90,15549.1483,89.9784,32.7604,49.6821,18394.4451,302.3333,0.6254,0.0193,0.1332,50.0
train,passive,4,1024,25,8469.6313,25.0143,28.5816,31.0988,8482.9333,279.1646,0.0,0.0908,0.9992,50.0
train,passive,2,256,85,15014.9084,84.93,65.4799,64.6009,15052.008,302.3333,0.0,1.6862,0.1995,50.0
train,passive,1,256,60,12290.2736,60.1146,88.3007,65.2533,13299.807,302.3333,1938.7263,0.0066,0.5333,50.0
train,passive,2,640,85,15016.5795,84.9701,60.6854,30.3995,14599.5794,289.7809,27.231,0.2251,0.1991,50.0
train,passive,3,512,85,15005.6553,85.0166,47.4347,34.8655,19654.2648,302.3333,10.3866,0.2105,0.1997,50.0
train,passive,4,512,100,16632.7821,99.9881,31.9115,31.8742,24683.1816,302.3333,0.0,0.0141,0.0,50.0
train,passive,3,768,70,13366.1789,69.9686,46.2605,32.359,16758.3897,298.8769,23.4225,0.4108,0.399,50.0
train,passive,1,256,60,12290.6592,60.1174,87.6288,65.3941,11066.8263,292.1084,1942.8589,0.0066,0.5333,50.0
train,passive,2,384,50,11245.2226,50.0108,60.1927,48.2515,11438.7595,294.4703,2.4868,3.2715,0.6639,50.0
train,passive,4,256,95,16084.9732,94.9488,34.6364,67.2717,16409.2626,302.3333,5.6644,0.0133,0.0667,50.0
train,passive,4,512,95,16088.7589,95.0083,31.5859,32.6773,21796.4683,302.3333,0.0,0.0202,0.0666,50.0
train,passive,1,768,95,16089.5169,95.012,84.8681,30.4803,18358.5899,302.3333,511.5617,0.0128,0.0667,50.0
train,passive,1,896,90,15553.3191,90.0388,83.7427,29.4796,14281.5786,272.0671,607.3522,0.0119,0.1333,50.0
train,passive,4,1024,50,11192.9811,49.9987,30.9469,31.149,11417.4629,302.3333,0.0,0.0653,0.6661,50.0
train,passive,1,384,90,15555.9922,90.1003,87.7112,48.0816,18079.6085,302.3333,1574.1042,0.012,0.1333,50.0
train,passive,3,1024,50,11191.992,49.9519,43.8658,29.0879,16889.4301,302.3333,0.0,0.6818,0.6645,50.0
train,passive,3,256,90,15565.2459,90.0937,50.8785,65.3901,14542.1834,288.5339,0.0,5.6526,0.1347,50.0
train,passive,4,256,60,12332.9634,59.9801,33.3731,67.3017,13559.1411,302.3333,18.0219,0.0066,0.5333,50.0
train,passive,2,1024,50,11173.5442,49.9563,56.9708,29.254,13368.958,302.3333,43.2871,0.0048,0.6667,50.0
train,passive,3,384,60,12288.6617,60.026,43.7615,50.2991,12311.428,286.2253,6.3872,11.5529,0.5307,50.0
train,passive,1,768,50,11212.2548,49.9692,80.2002,29.6166,13742.0302,302.3333,558.203,0.0046,0.6667,50.0
train,passive,2,896,90,15535.766,89.9192,61.1025,30.2816,15880.1299,302.3333,99.3383,0.0599,0.1331,50.0
train,passive,2,512,40,10119.7319,40.0528,57.9364,30.8411,11854.5751,289.7945,0.0,1.143,0.7953,50.0
train,passive,3,640,25,8467.9187,25.035,40.3851,32.3704,8482.9333,295.4885,0.0,1.0006,0.9979,50.0
train,passive,2,640,90,15562.2266,89.9658,60.7715,30.4551,14389.2134,281.1318,26.1452,0.1548,0.1327,50.0
train,passive,1,256,70,13384.3117,70.1812,89.0756,65.5868,10912.6521,286.4507,2228.4488,0.0085,0.4,50.0
train,passive,1,384,50,11213.696,50.0286,84.8732,48.4793,13792.7652,302.3333,1085.122,0.0046,0.6667,50.0
train,passive,2,768,90,15550.774,89.9666,61.9334,30.9842,15756.5418,302.3333,55.8802,0.1073,0.1329,50.0
train,passive,2,384,40,10164.4946,40.0044,58.1855,48.132,10510.2284,292.4361,0.0,3.9231,0.7966,50.0
train,passive,3,512,60,12277.5255,60.0115,44.382,34.1037,14868.6538,302.3333,14.9849,0.5376,0.5324,50.0
train,passive,1,256,35,9563.0765,35.0402,86.0839,66.7375,10383.5127,294.8322,1198.5621,0.0019,0.8667,50.0
train,passive,4,256,80,14482.4081,79.9657,33.8442,66.9286,14768.2594,302.3333,6.2772,0.0104,0.2667,50.0
train,passive,2,640,85,15015.5417,84.9652,61.4776,30.2346,17319.4301,302.3333,23.1419,0.2251,0.1991,50.0
train,passive,1,1024,40,10111.7578,39.9613,75.2994,28.4619,11844.2011,302.3333,503.3401,0.0028,0.8,50.0
train,passive,2,512,90,15569.0554,89.9836,62.2743,30.6969,15568.5245,297.0846,11.3365,0.2022,0.1325,50.0
train,passive,2,896,60,12265.1752,59.9435,57.9382,29.736,13020.8384,302.3333,61.0442,0.1967,0.5325,50.0
train,passive,2,1024,65,12808.4528,64.9502,58.8971,29.7359,12981.1298,302.3333,89.684,0.0076,0.4667,50.0
train,passive,2,256,50,11273.9658,49.9606,61.5251,65.6136,11460.207,302.3333,13.9619,5.5883,0.665,50.0
train,passive,2,896,70,13361.2923,69.9608,59.1343,30.2288,13212.2397,296.4156,65.8198,0.1511,0.3994,50.0
train,passive,2,384,100,16641.8564,99.9563,65.651,47.5323,16834.5338,302.3333,0.0,0.0139,0.0,50.0
train,passive,2,640,70,13380.9292,69.9835,60.2178,30.1396,16181.2943,302.3333,16.4223,0.436,0.3982,50.0
train,passive,4,768,50,11188.6876,49.9837,30.1051,31.674,15030.561,302.3333,0.0,0.0703,0.6658,50.0
train,passive,1,256,55,11747.9188,55.1143,87.6895,65.7607,11043.6707,294.0472,1788.1923,0.0057,0.6,50.0
train,passive,2,896,35,9549.1427,34.9979,55.9062,29.5017,10334.8218,302.3333,20.026,0.3107,0.8654,50.0
train,passive,4,896,80,14461.504,79.9974,32.6092,31.6351,15000.1972,293.9474,1.2463,0.0356,0.2664,50.0
train,passive,3,896,95,16093.8237,94.9021,48.7669,31.4588,21684.1661,302.3333,6.2839,0.0807,0.0665,50.0
train,passive,4,768,60,12273.7147,59.98,30.8752,31.8891,13902.6829,300.1704,27.9245,0.059,0.5327,50.0
train,passive,2,896,99999,18955.3798,126.7773,58.7547,29.0501,14440.6045,233.981,8.7089,0.0010,0.0,50.0
train,passive,1,640,55,11764.0377,54.987,81.1582,30.7043,14321.1442,294.4806,509.4175,0.0054,0.6,50.0
train,passive,2,256,80,14482.4573,79.9534,64.9481,65.1279,13210.8802,286.789,0.0,2.2436,0.266,50.0
train,passive,3,768,30,9009.6739,29.9952,40.601,30.802,10773.0985,302.3333,0.0,0.9395,0.931,50.0
train,passive,3,384,90,15556.9564,90.0555,49.5237,50.2971,17484.0415,295.6766,5.1716,2.8988,0.1339,50.0
train,passive,1,640,99999,19015.1141,127.1991,92.928,30.4699,10522.8677,198.4889,2876.0721,0.0020,0.0,50.0
train,passive,2,1024,80,14443.0197,79.9264,58.6259,29.9592,12744.7603,275.1725,101.1046,0.0105,0.2667,50.0
validation,passive,4,1024,100,16670.6444,100.085,33.2944,30.8424,22206.0222,300.5333,0.0,0.0143,0.0,50.0
train,passive,4,256,65,12875.9489,64.9914,33.3119,67.2252,12799.9509,302.3333,5.7593,0.0075,0.4667,50.0
train,passive,3,896,35,9557.9625,35.0064,42.2775,30.249,11635.7854,296.5189,7.2134,0.8777,0.8642,50.0
train,passive,1,256,90,15562.0054,90.2198,90.9543,64.035,13417.9487,302.3333,2844.4026,0.0123,0.1333,50.0
train,passive,2,1024,60,12259.6003,59.9439,57.5867,29.7196,12103.2178,301.1603,71.4375,0.0067,0.5333,50.0
train,passive,3,256,30,9034.2794,30.0172,38.8043,68.2152,9444.1843,302.3333,0.0,39.4837,0.9233,50.0
train,passive,2,256,99999,19136.1111,128.1884,71.3436,66.2457,23797.0577,282.5882,9.9275,0.0012,0.0,50.0
train,passive,3,1024,100,16633.4667,99.8473,48.837,30.5539,22171.6,301.5556,0.0,0.0143,0.0,50.0
train,passive,2,640,60,12293.0862,60.0066,57.8167,30.4359,11183.5606,270.6019,7.2077,0.5767,0.531,50.0
train,passive,4,384,50,11222.5113,49.9769,30.3108,49.8751,14528.2629,302.3333,0.0,0.04,0.6661,50.0
train,passive,2,1024,75,13890.0331,74.9096,58.9345,29.7733,14233.911,302.3333,101.9367,0.0096,0.3333,50.0
train,passive,2,896,45,10638.2435,44.9834,56.8718,29.5598,13084.0159,302.3333,19.118,0.2651,0.7323,50.0
train,passive,1,512,35,9610.0341,34.9718,80.8533,30.6952,12416.4266,302.3333,589.935,0.0018,0.8667,50.0
train,passive,2,768,80,14457.8398,79.9542,60.416,30.3182,13855.9522,291.7306,73.1833,0.2005,0.2659,50.0
train,passive,1,256,70,13384.9778,70.1575,89.3206,64.7339,12867.1727,302.3333,2240.9866,0.0085,0.4,50.0
train,passive,2,768,30,9012.5301,30.0174,56.0046,29.7195,11295.2622,302.3333,4.6253,0.666,0.9306,50.0
train,passive,3,384,95,16101.8406,95.053,49.73,50.1507,18027.8688,293.8617,0.0,1.4565,0.0678,50.0
train,passive,1,640,45,10683.806,44.9724,80.5642,30.0435,14715.7151,302.3333,538.004,0.0036,0.7333,50.0
train,passive,2,640,30,9021.5075,30.0573,56.5246,30.7496,9684.0301,283.985,0.0,0.9986,0.9292,50.0
train,passive,3,1024,95,16087.4915,94.8533,47.9132,30.4493,20920.2007,298.4667,0.0,0.0811,0.0664,50.0
train,passive,1,640,35,9603.6222,34.9776,78.3514,30.1614,10105.9636,276.0797,557.8349,0.0018,0.8667,50.0
train,passive,1,768,25,8505.4145,24.9418,76.3209,29.0079,12244.9613,302.3333,539.241,0.0,1.0,50.0
train,passive,1,896,80,14466.8206,80.0013,81.6187,28.8117,15145.8995,285.9233,583.3778,0.0101,0.2667,50.0
train,passive,1,1024,65,12827.3522,64.9817,80.4623,27.9757,14516.3873,302.3333,633.729,0.0074,0.4667,50.0
train,passive,4,256,60,12336.1068,59.9799,32.5744,67.1538,12677.1831,302.3333,2.1244,0.0066,0.5333,50.0
train,passive,3,768,75,13916.6253,74.9634,46.4653,32.1102,18335.79,302.3333,5.5272,0.3447,0.3325,50.0
train,passive,1,896,99999,19006.2184,127.1158,93.9615,28.6587,13938.448,208.3926,3772.4039,0.0023,0.0,50.0
train,passive,1,896,85,15006.0434,85.0066,83.0045,29.0296,14897.3675,289.3412,616.613,0.0111,0.2,50.0
